timestamp,min_price,median,quantity
22120411,4000,5845,338
22120412,4000,5845,344
22120413,4000,5845,349
22120414,4000,5845,355
22120415,4000,5845,362
22120416,3999,5845,356
22120417,3999,5845,364
22120418,3999,33931,308
22120419,3999,33931,289
22120420,3997,33931,304
22120421,3996,33931,306
22120422,3996,33931,301
22120423,3996,33931,302
22120500,3996,5845,327
22120501,3997,33931,289
22120502,2798,33931,286
22120503,2798,33931,285
22120504,2798,33931,285
22120505,2798,33931,284
22120506,2798,33931,279
22120507,2798,33931,280
22120508,4000,33931,230
22120509,4000,33931,230
22120510,4000,33931,230
22120511,3999,33931,221
22120512,3999,33931,221
22120513,3999,33931,244
22120514,3999,33931,247
22120515,3999,33931,247
22120516,3999,33931,245
22120517,3998,33931,265
22120518,3998,33931,270
22120519,3998,33931,273
22120520,3697,33931,273
22120522,3696,5845,286
22120523,3696,14597,264
22120600,3695,14597,281
22120601,3695,14597,244
22120602,3695,14597,281
22120603,3695,10221,284
22120604,3695,5845,304
22120605,3695,5845,307
22120606,3695,5845,307
22120607,3695,5845,307
22120608,3326,3999,330
22120609,3326,3999,330
22120610,3326,3999,330
22120611,3326,3999,329
22120612,3325,3999,329
22120613,3325,3999,329
22120614,3325,3999,328
22120615,3324,3999,328
22120616,3324,3999,333
22120617,3324,3999,345
22120618,3225,3999,342
22120619,3225,3999,347
22120620,3225,3999,346
22120621,3225,3999,359
22120622,3225,3999,359
22120623,3225,3999,358
22120700,3225,3999,357
22120701,2903,3325,590
22120702,2903,3324,587
22120703,2903,3326,579
22120704,2903,3326,571
22120705,2898,3326,578
22120706,2898,3326,579
22120707,2898,3326,578
22120708,2897,3225,591
22120709,1000,3225,581
22120710,1000,3225,586
22120711,1000,3225,586
22120712,1000,3225,586
22120713,1000,5845,375
22120714,2897,5845,357
22120715,2896,5845,362
22120716,2896,14597,343
22120717,2896,14597,336
22120718,2896,14597,340
22120719,2607,2898,562
22120720,2607,2898,531
22120721,2272,2898,529
22120722,2607,3695,452
22120723,2607,3695,464
22120800,2607,3225,481
22120801,2607,2898,487
22120802,2607,2896,457
22120803,2607,2896,463
22120804,2607,2607,443
22120805,2607,2607,460
22120806,2606,2607,495
22120807,2606,3064,368
22120808,2606,2896,379
22120809,2606,2896,371
22120810,2606,2896,377
22120811,2606,2896,384
22120812,2606,2896,369
22120813,2606,2896,384
22120814,2606,2896,378
22120815,2606,2896,377
22120816,2606,2607,424
22120817,2606,2607,424
22120818,2346,2607,565
22120819,2200,2607,574
22120820,2200,2607,562
22120821,1500,2607,566
22120822,1500,2607,555
22120823,1499,2607,565
22120900,1499,2607,579
22120901,1499,2607,560
22120902,1497,2606,579
22120903,1018,2606,578
22120904,1018,2606,578
22120905,1018,2606,591
22120906,2200,2607,381
22120907,2200,2607,389
22120908,2200,2607,390
22120909,2196,2607,400
22120910,14597,14597,190
22120911,11196,14597,205
22120912,11196,14597,205
22120913,10996,14597,197
22120914,10996,14597,234
22120915,8769,14597,242
22120916,8769,14597,245
22120917,8768,14597,292
22120918,8768,14597,290
22120919,8768,14597,293
22120920,4969,14597,294
22120921,4969,14597,301
22120922,4969,10996,166
22120923,4969,4969,713
22121000,4969,4969,714
22121001,4969,4969,718
22121002,4968,4969,745
22121003,4968,4969,745
22121004,4968,4969,767
22121005,4968,4969,765
22121006,4900,4969,766
22121007,4900,4969,819
22121008,4900,4969,818
22121009,4900,4969,830
22121010,4900,4969,832
22121011,4900,4969,1039
22121012,4898,4969,1047
22121013,4898,4969,1044
22121014,4898,4969,1042
22121015,4898,4969,1038
22121016,4898,4969,1038
22121017,4898,4969,996
22121018,4898,4969,996
22121019,3658,4969,957
22121020,3658,4969,957
22121021,3658,4969,946
22121022,3658,4969,948
22121023,3658,4900,553
22121100,3458,14597,342
22121101,3358,14597,374
22121102,3358,14597,376
22121103,3358,3658,646
22121104,3358,3458,631
22121105,3023,3358,772
22121106,3358,3358,651
22121107,3358,3358,650
22121108,2687,3358,652
22121109,1500,3358,646
22121110,1500,3358,647
22121111,5541,14597,196
22121112,5541,14597,196
22121113,5541,14597,183
22121114,5541,14597,209
22121115,5541,14597,210
22121116,5541,14597,212
22121117,5541,14597,212
22121118,5541,14597,215
22121119,5541,14597,226
22121120,5541,14597,275
22121121,5541,14597,280
22121122,4999,14597,298
22121123,4999,5541,164
22121200,4999,14597,311
22121201,4999,14597,314
22121202,4999,14597,314
22121203,4999,14597,314
22121204,4999,14597,314
22121205,4999,14597,314
22121206,4999,14597,312
22121207,4999,4999,710
22121208,4999,4999,712
22121209,4999,4999,712
22121210,4999,4999,721
22121211,4999,4999,715
22121212,3599,4999,729
22121213,3599,4999,734
22121214,3599,4999,734
22121215,3599,4999,734
22121216,3599,4999,737
22121217,3599,4999,739
22121218,3098,4999,745
22121219,3098,4999,739
22121220,3098,4999,703
22121221,3022,4999,710
22121222,3022,4999,710
22121223,3022,4999,710
22121300,3020,4999,726
22121301,3020,4999,732
22121302,3020,4999,743
22121303,3020,4999,743
22121304,3020,4999,743
22121305,3020,4999,743
22121306,3019,4999,743
22121307,3019,14597,340
22121308,3019,14597,353
22121309,3019,14597,353
22121310,3019,14597,353
22121311,14597,14597,218
22121312,14597,14597,218
22121313,14597,14597,218
22121314,14597,14597,190
22121315,14597,14597,214
22121316,14597,14597,230
22121317,14597,14597,230
22121318,14597,14597,230
22121319,14597,14597,232
22121320,14597,14597,232
22121321,10000,14597,337
22121322,10000,14597,338
22121323,10000,14597,338
22121400,10000,14597,343
22121401,10000,10000,211
22121402,9700,10000,213
22121403,9700,10000,218
22121404,9700,10000,218
22121405,9700,10000,218
22121406,9700,10000,218
22121407,7500,10000,224
22121408,7500,10000,226
22121409,7500,10000,226
22121410,7500,10000,226
22121411,7400,10000,369
22121412,7400,10000,430
22121413,7400,10000,419
22121414,7400,10000,426
22121415,7400,10000,426
22121416,7400,10000,431
22121417,7400,10000,506
22121418,7400,10000,506
22121419,7400,10000,531
22121420,7300,9700,444
22121421,7300,9700,449
22121422,7300,7500,455
22121423,7300,7500,455
22121500,7300,7500,459
22121501,7300,7500,458
22121502,6500,7450,456
22121503,6500,7450,456
22121504,6500,7450,456
22121505,6000,7400,458
22121506,5900,7400,460
22121507,5900,7400,459
22121508,5900,7400,458
22121509,5900,7400,467
22121510,5900,7400,455
22121511,5900,7400,464
22121512,5900,7400,463
22121513,5900,7400,461
22121514,5900,7400,468
22121515,5900,7400,494
22121516,5900,7400,494
22121517,5900,10000,415
22121518,5900,7400,455
22121519,5900,7400,454
22121520,5900,7400,453
22121521,5900,7400,450
22121522,5900,7400,454
22121523,5899,7400,467
22121600,5899,7400,472
22121601,5899,7400,473
22121602,5899,7400,473
22121603,5899,7400,473
22121604,5899,7400,473
22121605,5800,7400,474
22121606,5800,7400,470
22121607,5800,7400,470
22121608,5800,7400,476
22121609,5800,7400,476
22121610,5800,7400,476
22121611,5800,7400,492
22121612,5800,5800,497
22121613,5800,5800,401
22121614,5800,5800,433
22121615,4000,5800,437
22121616,4000,4000,905
22121617,3500,4000,908
22121618,3500,4000,907
22121619,3500,4000,909
22121620,3500,4000,892
22121621,3500,4000,893
22121622,3500,4000,900
22121623,3500,4000,878
22121700,3500,4000,890
22121701,3500,4000,888
22121702,3500,4000,883
22121703,3500,4000,885
22121704,3500,4000,885
22121705,3500,4000,884
22121706,3500,4000,886
22121707,3500,4000,884
22121708,3500,4000,883
22121709,3500,4000,884
22121710,3499,4000,880
22121711,3499,4000,879
22121712,3499,4000,674
22121713,3499,4000,868
22121714,3499,4000,867
22121715,1750,4000,873
22121716,1750,3499,462
22121717,3499,3499,436
22121718,3499,3499,437
22121719,3499,3499,444
22121720,3499,3499,434
22121721,3090,3499,433
22121722,3090,3499,421
22121723,3090,3499,399
22121800,3090,3499,403
22121801,3090,3499,403
22121802,3089,3499,421
22121803,3059,3499,425
22121804,3059,3499,425
22121805,3059,3499,457
22121806,3058,3499,461
22121807,3058,3499,461
22121808,3058,3499,461
22121809,3058,3059,856
22121810,3058,3090,1033
22121811,3058,3089,1035
22121812,3058,3089,1031
22121813,3058,3058,822
22121814,3058,3089,1031
22121815,3058,3089,1030
22121816,3058,3059,972
22121817,3058,3058,988
22121818,3058,3058,984
22121819,2906,3058,978
22121820,2719,3058,978
22121821,2719,3058,975
22121822,2719,3058,957
22121823,2719,3058,851
22121900,2719,3058,849
22121901,2500,3058,857
22121902,2000,3058,858
22121903,2000,3058,853
22121904,2000,3058,853
22121905,2000,3058,853
22121906,2000,3058,850
22121907,2000,3058,853
22121908,2000,3058,854
22121909,1999,3058,802
22121910,1999,3499,457
