timestamp,min_price,median,quantity
22120804,4018,4018,4
22120805,4018,4018,4
22120806,4018,4018,4
22120807,4018,4018,4
22120808,4018,4018,4
22120809,4018,4018,4
22120810,4018,4018,4
22120811,4018,4018,4
22120812,4018,4018,4
22120813,4018,4018,4
22120814,4018,4018,4
22120815,4018,4018,4
22120816,4018,4018,4
22120817,4018,4018,4
22120818,4018,4018,4
22120819,4018,4018,4
22120820,4018,4018,4
22120821,4018,4018,4
22120822,4018,4018,4
22120823,4018,4018,4
22120900,4018,4018,4
22120901,4018,4018,4
22120902,4018,4018,4
22120903,4018,4018,4
22120904,4018,4018,4
22120905,4018,4018,4
22120906,4018,4018,4
22120907,4018,4018,4
22120908,4018,4018,4
22120909,4018,4018,4
22120910,4018,4018,4
22120911,4018,4018,4
22120912,4018,4018,4
22120913,4018,4018,4
22120914,4018,4018,4
22120915,4018,4018,4
22120916,4018,4018,4
22120917,4018,4018,4
22120918,4018,4018,4
22120919,4018,4018,4
22120920,4018,4018,4
22120921,4018,4018,4
22120922,4018,4018,4
22120923,4018,4018,4
22121000,4018,4018,4
22121001,4018,4018,4
22121002,4018,4018,4
22121003,4018,4018,4
22122301,4018,4018,6
22122302,4018,4018,6
22122303,4018,4018,6
22122304,4018,4018,6
22122305,4018,4018,6
22122306,4018,4018,6
22122307,4018,4018,6
22122308,4018,4018,6
22122309,4018,4018,6
22122310,4018,4018,6
22122311,4018,4018,6
22122312,4018,4018,6
22122313,4018,4018,6
22122314,4018,4018,6
22122315,4018,4018,6
22122316,4018,4018,6
22122317,4018,4018,6
22122318,4018,4018,6
22122319,4018,4018,6
22122320,4018,4018,6
22122321,4018,4018,6
22122322,4018,4018,6
22122323,4018,4018,6
22122400,4018,4018,6
22122401,4018,4018,6
22122402,4018,4018,6
22122403,4018,4018,6
22122404,4018,4018,6
22122405,4018,4018,6
22122406,4018,4018,6
22122407,4018,4018,6
22122408,4018,4018,6
22122409,4018,4018,6
22122410,4018,4018,6
22122411,4018,4018,6
22122412,4018,4018,6
22122413,4018,4018,6
22122414,4018,4018,6
22122415,4018,4018,6
22122416,4018,4018,6
22122417,4018,4018,6
22122418,4018,4018,6
22122419,4018,4018,6
22122420,4018,4018,6
22122421,4018,4018,6
22122422,4018,4018,6
22122423,4018,4018,6
22122500,4018,4018,6
23010405,5018,5018,6
23010406,5018,5018,6
23010407,5018,5018,6
23010408,5018,5018,6
23010409,5018,5018,6
23010410,5018,5018,6
23010411,5018,5018,6
23010412,5018,5018,6
23010413,5018,5018,6
23010414,5018,5018,6
23010415,5018,5018,6
23010416,5018,5018,6
23010417,5018,5018,6
23010418,5018,5018,6
23010419,5018,5018,6
23010420,5018,5018,6
23010421,5018,5018,6
23010422,5018,5018,6
23010423,5018,5018,6
23010500,5018,5018,6
23010501,5018,5018,6
23010502,5018,5018,6
23010503,5018,5018,6
23010504,5018,5018,6
23010505,5018,5018,6
23010506,5018,5018,6
23010507,5018,5018,6
23010508,5018,5018,6
23010509,5018,5018,6
23010510,5018,5018,6
23010511,5018,5018,6
23010512,5018,5018,6
23010513,5018,5018,6
23010514,5018,5018,6
23010515,5018,5018,6
23010516,5018,5018,6
23010517,5018,5018,6
23010518,5018,5018,6
23010519,5018,5018,6
23010520,5018,5018,6
23010521,5018,5018,6
23010522,5018,5018,6
23010523,5018,5018,6
23010600,5018,5018,6
23010601,5018,5018,6
23010602,5018,5018,6
23010603,5018,5018,6
23010604,5018,5018,6
23011115,5018,5018,6
23011116,5018,5018,6
23011117,5018,5018,6
23011118,5018,5018,6
23011119,5018,5018,6
23011120,5018,5018,6
23011121,5018,5018,6
23011122,5018,5018,6
23011123,5018,5018,6
23011200,5018,5018,6
23011201,5018,5018,6
23011202,5018,5018,6
23011203,5018,5018,6
23011204,5018,5018,6
23011205,5018,5018,6
23011206,5018,5018,6
23011207,5018,5018,6
23011208,5018,5018,6
23011209,5018,5018,6
23011210,5018,5018,6
23011211,5018,5018,6
23011212,5018,5018,6
23011213,5018,5018,6
23011214,297200,297200,6
23011215,297200,297200,6
23011216,297200,297200,6
23011217,297200,297200,6
23011218,297200,297200,6
23011219,297200,297200,6
23011220,297200,297200,6
23011221,297200,297200,6
23011222,297200,297200,6
23011223,297200,297200,6
23011300,297200,297200,6
23011301,297200,297200,6
23011302,297200,297200,6
23011303,297200,297200,6
23011304,297200,297200,6
23011305,297200,297200,6
23011306,297200,297200,6
23011307,297200,297200,6
23011308,297200,297200,6
23011309,297200,297200,6
23011310,297200,297200,6
23011311,297200,297200,6
23011312,297200,297200,6
23011313,297200,297200,6
23011314,297200,297200,6
23011315,297200,297200,6
23011316,297200,297200,6
23011317,297200,297200,6
23011318,297200,297200,6
23011319,297200,297200,6
23011320,297200,297200,6
23011321,297200,297200,6
23011322,297200,297200,6
23011323,297200,297200,6
23011400,297200,297200,6
23011401,297200,297200,6
23011402,297200,297200,6
23011403,297200,297200,6
23011404,297200,297200,6
23011405,297200,297200,6
23011406,297200,297200,6
23011407,297200,297200,6
23011408,297200,297200,6
23011409,297200,297200,6
23011410,297200,297200,6
23011411,297200,297200,6
23011412,297200,297200,6
23011413,297200,297200,6
23011512,222,222,6
23062912,2518,2518,3
23062913,2518,2518,3
23062914,2518,2518,3
23062915,2518,2518,3
23062916,2518,2518,3
23062917,2518,2518,3
23062918,2518,2518,3
23062919,2518,2518,3
23062920,2518,2518,3
23062921,2518,2518,3
23062922,2518,2518,3
23062923,2518,2518,3
23063000,2518,2518,3
23063001,2518,2518,3
23063002,2518,2518,3
23063003,2518,2518,3
23063004,2518,2518,3
23063005,2518,2518,3
23063006,2518,2518,3
23063007,2518,2518,3
23063008,2518,2518,3
23063009,2518,2518,3
23063010,2518,2518,3
23063011,2518,2518,3
23063013,5036,5036,3
23063014,5036,5036,3
23063015,5036,5036,3
23063016,5036,5036,3
23063017,5036,5036,3
23063018,5036,5036,3
23063019,5036,5036,3
23063020,5036,5036,3
23063021,5036,5036,3
23063022,5036,5036,3
23063023,5036,5036,3
23070100,5036,5036,3
23070101,5036,5036,3
23070102,5036,5036,3
23070103,5036,5036,3
23070104,5036,5036,3
23070105,5036,5036,3
23070106,5036,5036,3
23070107,5036,5036,3
23070108,5036,5036,3
23070109,5036,5036,3
23070110,5036,5036,3
23070111,5036,5036,3
23070112,5036,5036,3
23070601,8059,8059,3
23070602,8059,8059,3
23070603,8059,8059,3
23070604,8059,8059,3
23070605,8059,8059,3
23070606,8059,8059,3
23070607,8059,8059,3
23070608,8059,8059,3
23070609,8059,8059,3
23070610,8059,8059,3
23070611,8059,8059,3
23070612,8059,8059,3
23070613,8059,8059,3
23070614,8059,8059,3
23070615,8059,8059,3
23070616,8059,8059,3
23070617,8059,8059,3
23070618,8059,8059,3
23070619,8059,8059,3
23070620,8059,8059,3
23080922,100,100,2
23080923,100,100,2
23081000,100,100,2
23081001,100,100,2
23081002,100,100,2
23081003,100,100,2
23081004,100,100,2
23081005,100,100,2
23081006,100,100,2
23081007,100,100,2
23081008,100,100,2
