timestamp,min_price,median,quantity
22120411,699,799,2004
22120412,700,799,1931
22120413,700,799,1915
22120414,700,799,2127
22120415,700,749,2199
22120416,690,749,2247
22120417,701,799,1639
22120418,701,799,1647
22120419,701,799,1725
22120420,700,799,1783
22120421,700,799,1764
22120422,700,749,1930
22120423,700,799,1596
22120500,748,799,1204
22120501,700,799,1277
22120502,700,799,1276
22120503,700,799,1273
22120504,15,799,1235
22120505,700,799,1189
22120506,700,799,1218
22120507,700,799,1195
22120508,700,799,1196
22120509,700,799,1580
22120510,700,799,1582
22120511,737,799,1360
22120512,736,799,1317
22120513,500,799,1387
22120514,700,799,1377
22120515,698,799,1485
22120516,734,749,1210
22120517,734,749,1120
22120518,734,799,1075
22120519,700,749,1120
22120520,700,749,1162
22120522,700,748,1235
22120523,600,735,1555
22120600,734,1050,937
22120601,999,1050,556
22120602,999,14900,2058
22120603,999,14900,2120
22120604,500,14900,2124
22120605,999,14900,2079
22120606,399,14900,2107
22120607,750,14900,2142
22120608,999,14900,2138
22120609,999,14900,2138
22120610,999,14900,2138
22120611,999,14900,2138
22120612,999,14900,2147
22120613,980,14900,2201
22120614,775,14900,2300
22120615,775,14900,2336
22120616,775,14900,2607
22120617,773,14900,2719
22120618,773,14900,2772
22120619,735,14900,2955
22120620,735,14900,2893
22120621,785,14900,2316
22120622,700,14900,2514
22120623,705,14900,2470
22120700,700,14900,2462
22120701,704,14900,2419
22120702,704,14900,2423
22120703,705,14900,2417
22120704,700,14900,2426
22120705,700,14900,2451
22120706,700,14900,2462
22120707,693,14900,2482
22120708,700,14900,2514
22120709,700,14900,2288
22120710,700,14900,2319
22120711,700,14900,2320
22120712,700,14900,2379
22120713,700,14900,2047
22120714,689,14900,2116
22120715,700,14900,2147
22120716,699,14900,2174
22120717,700,14900,2194
22120718,700,14900,2289
22120719,600,14900,2322
22120720,700,14900,2391
22120721,700,14900,2386
22120722,699,14900,2326
22120723,798,14900,1839
22120800,750,14900,1890
22120801,745,14900,1956
22120802,745,1050,454
22120803,708,1050,470
22120804,708,999,478
22120805,708,999,494
22120806,708,990,557
22120807,700,900,562
22120808,700,798,560
22120809,700,798,592
22120810,990,1375,252
22120811,990,1050,284
22120812,990,1050,284
22120813,990,5535,243
22120814,986,1241,264
22120815,714,1050,327
22120816,700,990,422
22120817,709,1050,398
22120818,825,990,435
22120819,800,986,442
22120820,700,825,689
22120821,700,825,726
22120822,700,825,743
22120823,700,988,342
22120900,699,986,483
22120901,600,990,411
22120902,700,986,460
22120903,700,986,479
22120904,700,986,478
22120905,700,986,500
22120906,700,950,587
22120907,700,900,603
22120908,700,1050,1022
22120909,700,1050,1061
22120910,700,1050,1061
22120911,704,1050,737
22120912,704,1050,782
22120913,704,1050,839
22120914,704,1050,874
22120915,704,1050,911
22120916,350,1050,772
22120917,777,1050,771
22120918,700,1050,815
22120919,750,1050,880
22120920,689,1050,919
22120921,700,1050,1015
22120922,666,1050,1038
22120923,700,1050,1040
22121000,700,993,1071
22121001,675,1050,912
22121002,849,1050,712
22121003,849,1050,697
22121004,1095,16800,84
22121005,1000,10025,125
22121006,900,10025,127
22121007,800,1095,141
22121008,800,1095,191
22121009,800,1050,240
22121010,799,900,309
22121011,800,900,344
22121012,800,900,353
22121013,800,800,414
22121014,700,800,504
22121015,776,799,863
22121016,776,799,1014
22121017,740,777,1135
