timestamp,min_price,median,quantity
23021419,30,30,1
23021919,30,30,1
23030622,900030,900030,1
23030623,900030,900030,1
23030700,900030,900030,1
23030701,900030,900030,1
23030702,900030,900030,1
23030703,900030,900030,1
23030704,900030,900030,1
23030705,900030,900030,1
23030706,900030,900030,1
23030707,900030,900030,1
23030708,900030,900030,1
23030709,900030,900030,1
23030710,900030,900030,1
23030711,900030,900030,1
23030712,900030,900030,1
23030713,900030,900030,1
23030714,900030,900030,1
23030715,900030,900030,1
23030716,900030,900030,1
23030717,900030,900030,1
23030718,900030,900030,1
23030719,900030,900030,1
23030720,900030,900030,1
23030721,900030,900030,1
23030722,900030,900030,1
23030723,900030,900030,1
23030800,900030,900030,1
23030801,900030,900030,1
23030802,900030,900030,1
23030803,900030,900030,1
23030804,900030,900030,1
23030805,900030,900030,1
23030806,900030,900030,1
23030807,900030,900030,1
23030808,900030,900030,1
23030818,900030,900030,1
23030819,900030,900030,1
23030820,900030,900030,1
23030821,900030,900030,1
23031013,6942069,6942069,1
23031014,6942069,6942069,1
23031015,6942069,6942069,1
23031016,6942069,6942069,1
23031017,6942069,6942069,1
23031018,6942069,6942069,1
23031019,6942069,6942069,1
23031020,6942069,6942069,1
23031021,6942069,6942069,1
23031022,6942069,6942069,1
23031023,6942069,6942069,1
23031100,6942069,6942069,1
23031101,6942069,6942069,1
23031102,6942069,6942069,1
23031103,6942069,6942069,1
23031104,6942069,6942069,1
23031105,6942069,6942069,1
23031106,6942069,6942069,1
23031107,6942069,6942069,1
23031108,6942069,6942069,1
23031109,6942069,6942069,1
23031110,6942069,6942069,1
23031111,6942069,6942069,1
23031112,6942069,6942069,1
23031113,6942069,6942069,1
23031114,6942069,6942069,1
23031115,6942069,6942069,1
23031116,6942069,6942069,1
23031117,6942069,6942069,1
23031118,6942069,6942069,1
23031119,6942069,6942069,1
23031120,6942069,6942069,1
23031121,6942069,6942069,1
23031122,6942069,6942069,1
23031123,6942069,6942069,1
23031200,6942069,6942069,1
23031201,6942069,6942069,1
23031203,6942069,6942069,1
23031204,6942069,6942069,1
23031205,6942069,6942069,1
23031206,6942069,6942069,1
23031207,6942069,6942069,1
23031208,6942069,6942069,1
23031209,6942069,6942069,1
23031210,6942069,6942069,1
23031211,6942069,6942069,1
23031212,6942069,6942069,1
23031213,6942069,6942069,1
23031216,5088395,5088395,1
23031217,5088395,5088395,1
23031218,5088395,5088395,1
23031219,5088395,5088395,1
23031220,5088395,5088395,1
23031221,5088395,5088395,1
23031222,5088395,5088395,1
23031223,5088395,5088395,1
23031300,5088395,5088395,1
23031301,5088395,5088395,1
23031302,5088395,5088395,1
23031303,5088395,5088395,1
23031304,5088395,5088395,1
23031305,5088395,5088395,1
23031306,5088395,5088395,1
23031307,5088395,5088395,1
23031308,5088395,5088395,1
23031309,5088395,5088395,1
23031310,5088395,5088395,1
23031311,5088395,5088395,1
23031312,5088395,5088395,1
23031313,5088395,5088395,1
23031314,5088395,5088395,1
23031315,5088395,5088395,1
23031316,5088395,5088395,1
23031317,5088395,5088395,1
23031318,5088395,5088395,1
23031319,5088395,5088395,1
23031320,5088395,5088395,1
23031321,5088395,5088395,1
23031322,5088395,5088395,1
23031323,5088395,5088395,1
23031400,5088395,5088395,1
23031401,5088395,5088395,1
23031402,5088395,5088395,1
23031403,5088395,5088395,1
23031404,5088395,5088395,1
23031405,5088395,5088395,1
23031406,5088395,5088395,1
23031407,5088395,5088395,1
23031408,5088395,5088395,1
23031409,5088395,5088395,1
23031410,5088395,5088395,1
23031411,5088395,5088395,1
23031412,5088395,5088395,1
23031413,5088395,5088395,1
23031414,5088395,5088395,1
23031415,5088395,5088395,1
23031507,2500069,2500069,1
23031508,2500069,2500069,1
23031509,2500069,2500069,1
23031510,2500069,2500069,1
23031511,2500069,2500069,1
23031512,2500069,2500069,1
23031513,2500069,2500069,1
23031514,2500069,2500069,1
23031515,2500069,2500069,1
23031516,2500069,2500069,1
23031517,2500069,2500069,1
23031518,2500069,2500069,1
23031519,2500069,2500069,1
23031520,2500069,2500069,1
23031521,2500069,2500069,1
23031522,2500069,2500069,1
23031523,2500069,2500069,1
23031600,2500069,2500069,1
23031601,2500069,2500069,1
23031602,2500069,2500069,1
23031603,2500069,2500069,1
23031604,2500069,2500069,1
23031605,2500069,2500069,1
23031606,2500069,2500069,1
23031607,2500069,2500069,1
23031608,2500069,2500069,1
23031609,2500069,2500069,1
23031610,2500069,2500069,1
23031611,2500069,2500069,1
23031612,2500069,2500069,1
23031613,2500069,2500069,1
23031614,2500069,2500069,1
23031615,2500069,2500069,1
23031616,2500069,2500069,1
23031617,2500069,2500069,1
23031618,2500069,2500069,1
23031619,2500069,2500069,1
23031620,2500069,2500069,1
23031621,2500069,2500069,1
23031622,2500069,2500069,1
23031623,2500069,2500069,1
23031700,2500069,2500069,1
23031701,2500069,2500069,1
23031702,2500069,2500069,1
23031703,2500069,2500069,1
23031704,2500069,2500069,1
23031705,2500069,2500069,1
23031706,2500069,2500069,1
23041718,411100,411100,1
23041719,411100,411100,1
23041720,411100,411100,1
23041721,411100,411100,1
23041722,411100,411100,1
23041723,411100,411100,1
23041800,411100,411100,1
23041801,411100,411100,1
23041802,411100,411100,1
23041803,411100,411100,1
23041804,411100,411100,1
23041805,411100,411100,1
23041806,411100,411100,1
23041807,411100,411100,1
23041808,411100,411100,1
23041809,411100,411100,1
23041810,411100,411100,1
23041811,411100,411100,1
23041812,411100,411100,1
23041813,411100,411100,1
23041814,411100,411100,1
23041815,411100,411100,1
23041816,411100,411100,1
23041817,411100,411100,1
23041906,411100,411100,1
23041907,411100,411100,1
23041908,411100,411100,1
23041909,411100,411100,1
23041910,411100,411100,1
23041911,411100,411100,1
23041912,411100,411100,1
23041913,411100,411100,1
23041914,411100,411100,1
23041915,411100,411100,1
23041916,411100,411100,1
23041917,411100,411100,1
23041918,411100,411100,1
23041919,411100,411100,1
23041920,411100,411100,1
23041921,411100,411100,1
23041922,411100,411100,1
23041923,411100,411100,1
23042000,411100,411100,1
23042001,411100,411100,1
23042002,411100,411100,1
23042003,411100,411100,1
23042004,411100,411100,1
23042005,411100,411100,1
23042006,411100,411100,1
23042007,411100,411100,1
23042008,411100,411100,1
23042009,411100,411100,1
23042010,411100,411100,1
23042011,411100,411100,1
23042012,411100,411100,1
23042013,411100,411100,1
23042014,411100,411100,1
23042015,411100,411100,1
23042016,411100,411100,1
23042017,411100,411100,1
23042018,411100,411100,1
23042019,411100,411100,1
23042020,411100,411100,1
23042021,411100,411100,1
23042022,411100,411100,1
23042023,411100,411100,1
23042100,411100,411100,1
23042101,411100,411100,1
23042102,411100,411100,1
23042103,411100,411100,1
23042104,411100,411100,1
23042105,411100,411100,1
23042107,333300,333300,1
23042108,333300,333300,1
23042109,333300,333300,1
23042110,333300,333300,1
23042111,333300,333300,1
