timestamp,min_price,median,quantity
22120411,1037,1037,18
22120412,837,1037,22
22120413,837,837,63
22120414,837,837,63
22120415,837,837,63
22120416,836,837,64
22120417,836,837,64
22120418,836,837,69
22120419,836,837,69
22120420,836,837,64
22120421,836,837,69
22120422,836,837,75
22120423,836,837,63
22120500,777,837,67
22120501,777,2000,226
22120502,777,2000,227
22120503,777,2000,227
22120504,777,2000,226
22120505,777,2000,226
22120506,777,2000,226
22120507,777,2000,226
22120508,777,2000,226
22120509,777,2000,221
22120510,777,2000,229
22120511,777,2000,229
22120512,277,2000,231
22120513,277,2000,239
22120514,277,2000,239
22120515,277,2000,244
22120516,277,2000,244
22120517,277,2000,244
22120518,200,2000,280
22120519,200,2000,280
22120520,200,2000,281
22120522,90,2000,289
22120523,90,2000,292
22120600,88,2000,312
22120601,88,2000,314
22120602,88,2000,317
22120603,75,2000,322
22120604,75,2000,322
22120605,75,2000,322
22120606,75,2000,281
22120607,75,2000,281
22120608,75,2000,281
22120609,75,2000,281
22120610,75,2000,281
22120611,75,2000,274
22120612,75,2000,273
22120613,75,2000,265
22120614,75,2000,265
22120615,75,2000,259
22120616,75,2000,259
22120617,75,2000,259
22120618,50,2000,318
22120619,50,2000,318
22120620,50,2000,322
22120621,50,2000,322
22120622,50,2000,323
22120623,50,2000,321
22120700,50,2000,297
22120701,50,75,98
22120702,50,75,98
22120703,50,75,99
22120704,50,75,99
22120705,50,50,114
22120706,50,75,55
22120707,50,75,55
22120708,50,75,55
22120709,50,62,42
22120710,40,50,45
22120711,40,50,45
22120712,40,50,39
22120713,40,5000,239
22120714,40,5000,239
22120715,40,5000,235
22120716,40,5000,240
22120717,40,5000,240
22120718,40,5000,240
22120719,40,5000,245
22120720,40,5000,244
22120721,40,5000,243
22120722,5,5000,248
22120723,5,5000,250
22120800,5,5000,249
22120801,5,5000,246
22120802,5,5000,242
22120803,5,5000,245
22120804,5,5000,245
22120805,5,5000,230
22120806,5,5000,229
