timestamp,min_price,median,quantity
23012616,11413,11413,8
23012617,11413,11413,8
23012618,11413,11413,8
23012619,11413,11413,8
23012620,11413,11413,8
23012621,11413,11413,8
23012622,11413,11413,8
23012623,11413,11413,15
23012700,11413,11413,15
23012701,11413,11413,15
23012702,11413,11413,15
23012703,11413,11413,15
23012704,11413,11413,15
23012705,11413,11413,15
23012706,11413,11413,15
23012707,11413,11413,15
23012708,11413,11413,15
23012709,11413,11413,15
23012710,11413,11413,15
23012711,11413,11413,15
23012712,11413,11413,15
23012713,11413,11413,15
23012800,6900,6900,5
23012801,6900,6900,5
23012802,6900,6900,5
23012803,6900,6900,5
23012912,20019,20019,8
23012913,20019,20019,8
23012914,20019,20019,8
23012915,20019,20019,8
23012916,20019,20019,19
23012917,20019,20019,19
23013116,12519,12519,10
23013117,12519,12519,10
23013118,12519,12519,10
23013119,12519,12519,10
23013120,12519,12519,10
23013121,12519,12519,10
23013122,12519,12519,10
23013123,12519,12519,12
23020100,12519,12519,12
23020101,12519,12519,12
23020102,12519,12519,12
23020211,10700019,10700019,1
23020317,15219,15219,1
23020318,15219,15219,6
23020319,15219,15219,6
23020320,15219,15219,6
23020321,15219,15219,5
23020322,15219,15219,5
23020323,15219,15219,1
23020400,15219,15219,1
23020401,15219,15219,1
23020402,15219,15219,1
23020403,15219,15219,1
23020404,15219,15219,1
23020405,15219,15219,1
23020406,15219,15219,1
23020407,15219,15219,1
23020408,15219,15219,1
23020409,15219,15219,1
23020813,10019,10019,2
23020814,10019,10019,2
23020823,26544,26544,7
23020900,26544,26544,7
23020901,26544,26544,7
23020902,26544,26544,7
23020903,26544,26544,7
23020904,26544,26544,7
23020905,26544,26544,7
23020906,26544,26544,7
23020907,26544,26544,7
23020908,26544,26544,7
23020909,26544,26544,7
23021000,20019,20019,1
23021001,20019,20019,1
23021002,20019,20019,1
23021302,27000,27000,3
23021303,27000,27000,3
23021304,27000,27000,3
23021305,27000,27000,3
23021306,27000,27000,3
23021307,27000,27000,3
23021308,27000,27000,3
23021309,27000,27000,3
23021312,11413,11413,3
23021313,11413,11413,3
23021314,11413,11413,3
23021315,11413,11413,3
23021316,11413,11413,3
23021319,2000000,2000000,1
23021320,2000000,2000000,1
23021321,2000000,2000000,1
23021322,2000000,2000000,1
23021323,2000000,2000000,1
23021400,2000000,2000000,1
23021401,2000000,2000000,1
23021402,2000000,2000000,1
23021403,2000000,2000000,1
23021404,2000000,2000000,1
23021405,2000000,2000000,1
23021406,2000000,2000000,1
23021407,2000000,2000000,1
23021408,2000000,2000000,1
23021409,2000000,2000000,1
23021410,2000000,2000000,1
23021411,2000000,2000000,1
23021412,2000000,2000000,1
23021413,2000000,2000000,1
23021414,2000000,2000000,1
23021415,2000000,2000000,1
