timestamp,min_price,median,quantity
22120411,229,229,2
22120412,229,229,4
22120413,229,229,3
22120414,229,229,3
22120415,229,229,6
22120416,229,229,6
22120417,229,229,6
22120418,229,229,6
22120419,229,229,6
22120420,229,229,7
22120421,100000,100000,7
22120422,100000,100000,8
22120423,100000,100000,8
22120500,100000,100000,8
22120501,100000,100000,8
22120502,100000,100000,8
22120503,100000,100000,8
22120504,100000,100000,8
22120505,100000,100000,8
22120506,100000,100000,8
22120507,100000,100000,8
22120508,100000,100000,8
22120509,100000,100000,8
22120510,100000,100000,7
22120511,100000,100000,7
22120512,100000,100000,7
22120513,1355,1355,16
22120514,1340,1355,21
22120515,1340,1355,22
22120516,50,1355,23
22120517,50,1355,23
22120518,50,1355,23
22120519,50,1355,23
22120520,50,1355,23
22120522,50,1355,23
22120523,50,1355,26
22120600,50,1355,26
22120601,50,1355,26
22120602,50,1355,26
22120603,50,1355,26
22120604,50,1355,26
22120605,50,1355,26
22120606,50,1355,27
22120607,50,1355,27
22120608,50,1355,27
22120609,50,1355,27
22120610,50,1355,27
22120611,50,1355,27
22120612,50,1355,27
22120613,50,1355,26
22120614,50,1355,21
22120615,50,1355,21
22120616,50,1355,21
22120617,50,1355,21
22120618,50,1355,21
22120619,50,1355,21
22120620,50,1355,22
22120621,50,1355,15
22120622,50,1355,15
22120623,50,1355,14
22120700,50,1355,14
22120701,50,1355,14
22120702,50,1355,14
22120703,50,1355,14
22120704,50,1355,14
22120705,50,1355,14
22120706,50,1355,13
22120707,50,1355,13
22120708,50,1355,13
22120709,50,1355,13
22120710,50,1355,13
22120711,50,1355,13
22120712,50,1355,13
22120713,50,50,5
22120714,50,50,6
22120715,50,50,5
22120716,50,50,4
22120717,50,50,4
22120718,50,50,4
22120719,50,50,4
22120720,50,50,4
22120721,50,50,4
22120722,50,50,4
22120723,50,695,2
22120800,50,695,2
22120801,50,695,2
22120802,50,695,2
22120803,50,695,2
22120804,50,695,2
22120805,50,695,2
22120806,50,695,2
22120807,50,695,2
22120808,50,695,2
22120809,50,695,2
22120810,50,695,2
22120811,50,695,2
22120812,50,695,2
22120813,50,695,2
22120814,546,546,1
22120815,546,546,1
22120816,541,543,2
22120817,541,543,2
22120820,229,229,1
22120821,229,229,2
22120822,229,229,3
22120823,229,229,3
22120900,229,229,3
22120901,229,229,3
22120902,229,229,3
22120903,229,229,3
22120904,229,229,3
22120905,229,229,3
22120906,229,229,3
22120907,229,229,3
22120908,229,229,3
22120909,229,229,4
22120910,229,229,5
22120911,229,229,6
