timestamp,min_price,median,quantity
22120411,2627,17784,83
22120412,2627,17784,83
22120413,17784,17784,73
22120414,17784,17784,72
22120415,17784,17784,72
22120416,17784,17784,72
22120417,17784,17784,76
22120418,17784,17784,76
22120419,17784,17784,76
22120420,17784,17784,77
22120421,17784,17784,82
22120422,17784,17784,82
22120423,17784,22984,82
22120500,17784,22984,80
22120501,17784,22984,80
22120502,17784,22984,80
22120503,17784,22984,80
22120504,17784,22984,80
22120505,17784,22984,80
22120506,17784,22984,80
22120507,17784,22984,80
22120508,17784,22984,80
22120509,17784,22984,80
22120510,17784,22984,80
22120511,17784,22984,80
22120512,17784,22984,80
22120513,17784,22984,80
22120514,17784,22984,80
22120515,17784,22984,80
22120516,17784,22984,80
22120517,17784,22984,80
22120518,17784,22984,80
22120519,17784,22984,80
22120520,17784,22984,79
22120522,17784,22984,82
22120523,17784,22984,82
22120600,17784,22984,82
22120601,17784,22984,82
22120602,17784,22984,65
22120603,17784,22984,65
22120604,17784,22984,65
22120605,17784,22984,65
22120606,17784,22984,65
22120607,17784,22984,65
22120608,17784,22984,65
22120609,17784,22984,65
22120610,17784,22984,65
22120611,17784,22984,65
22120612,17784,22984,66
22120613,17784,22984,66
22120614,17784,22984,66
22120615,17784,22984,66
22120616,17784,22984,62
22120617,17784,22984,79
22120618,17784,22984,79
22120619,17784,22984,79
22120620,17784,22984,79
22120621,17784,22984,75
22120622,17784,22984,75
22120623,17784,294800,22
22120700,17784,294800,22
22120701,17784,294800,22
22120702,17784,294800,22
22120703,17784,294800,26
22120704,17784,294800,26
22120705,17784,294800,26
22120706,17784,294800,26
22120707,17784,294800,26
22120708,17784,294800,26
22120709,17784,294800,26
22120710,17784,294800,26
22120711,17784,87984,87
22120712,17784,87984,86
22120713,17784,87984,86
22120714,17784,87984,86
22120715,17784,87984,86
22120716,17784,87984,86
22120717,17784,87984,86
22120718,17784,87984,86
22120719,17784,87984,86
22120720,17784,87984,86
22120721,17784,87984,86
22120722,17784,87984,83
22120723,17784,87984,83
22120800,17784,87984,83
22120801,17784,87984,83
22120802,17784,87984,83
22120803,17784,87984,83
22120804,17784,87984,91
22120805,17784,87984,91
22120806,17784,87984,91
22120807,17784,87984,91
22120808,17784,87984,93
22120809,17784,87984,96
22120810,17784,87984,96
22120811,17784,87984,96
22120812,17784,87984,96
22120813,17784,87984,96
22120814,17784,87984,96
22120815,17784,87984,96
22120816,17784,87984,96
22120817,17784,87984,79
22120818,17784,87984,79
22120819,17784,87984,79
22120820,17784,87984,96
22120821,17784,87984,96
22120822,17784,87984,95
22120823,17784,87984,95
22120900,17784,87984,95
22120901,17784,87984,95
22120902,17784,87984,95
22120903,17784,87984,91
22120904,17784,87984,91
22120905,17784,87984,91
22120906,17784,87984,91
22120907,17784,87984,115
22120908,17784,87984,115
22120909,17784,87984,115
22120910,17784,87984,115
22120911,17784,17784,54
22120912,17784,17784,107
22120913,17784,17784,107
22120914,17784,17784,111
22120915,17784,17784,111
22120916,17784,17784,111
22120917,17784,17784,111
22120918,17784,17784,111
22120919,17784,17784,112
22120920,17784,17784,112
22120921,17784,17784,112
22120922,17784,17784,112
22120923,17784,17784,119
22121000,17784,17784,119
22121001,17784,17784,119
22121002,17784,17784,119
22121003,17784,17784,119
