timestamp,min_price,median,quantity
23041523,59900,59900,2
23041600,59900,59900,2
23041601,59900,59900,2
23041602,59900,59900,2
23041603,59900,59900,2
23041604,59900,59900,2
23041605,59900,59900,2
23041606,59900,59900,2
23041610,59900,59900,2
23041612,59900,59900,2
23041613,59900,59900,2
23041614,59900,59900,2
23041615,59900,59900,2
23041616,59900,59900,2
23041617,59900,59900,2
23041618,59900,59900,2
23041619,59900,59900,2
23041620,59900,59900,2
23041621,59900,59900,2
23041622,59900,59900,2
23041720,59900,59900,2
23041721,59900,59900,2
23041722,59900,59900,2
23041723,59900,59900,2
23041800,59900,59900,2
23041801,59900,59900,2
23041802,59900,59900,2
23041803,59900,59900,2
23041804,59900,59900,2
23041805,59900,59900,2
23041806,59900,59900,2
23041807,59900,59900,2
23041808,59900,59900,2
23041809,59900,59900,2
23041810,59900,59900,2
23041811,59900,59900,2
23041812,59900,59900,2
23041813,59900,59900,2
23041814,59900,59900,2
23041815,59900,59900,2
23041816,59900,59900,2
23041817,59900,59900,2
23041818,59900,59900,2
23041819,59900,59900,2
23042017,250000,250000,7
23042018,250000,250000,7
23042019,250000,250000,7
23042020,250000,250000,7
23042021,250000,250000,7
23042022,250000,250000,7
23042023,199900,250000,9
23042100,199900,250000,9
23042101,199900,250000,9
23042102,199900,250000,9
23042103,199900,250000,9
23042104,199900,250000,9
23042105,199900,250000,9
23042106,199900,250000,9
23042107,199900,250000,9
23042108,199900,250000,9
23042109,199900,250000,9
23042110,199900,250000,9
23042111,199900,250000,9
23042112,199900,250000,9
23042113,199900,250000,9
23042114,199900,250000,9
23042115,199900,250000,9
23042116,199900,250000,9
23042117,199900,250000,9
23042118,199900,250000,9
23042119,199900,250000,9
23042120,199900,250000,9
23042121,199900,250000,9
23042122,199900,250000,9
23042123,250000,250000,7
23042200,250000,250000,7
23042201,199900,250000,9
23042202,199900,250000,9
23042203,199900,250000,9
23042204,199900,250000,9
23042205,199900,250000,9
23042206,199900,250000,9
23042207,199900,250000,9
23042208,199900,250000,9
23042209,199900,250000,9
23042210,199900,250000,9
23042211,199900,250000,9
23042212,199900,250000,9
23042213,199900,250000,9
23042214,199900,250000,9
23042215,199900,250000,9
23042216,199900,250000,9
23042217,199900,199900,2
23042218,199900,199900,2
23042219,199900,199900,2
23042220,199900,199900,2
23042221,199900,199900,2
23042222,199900,199900,2
23042223,199900,199900,2
23042300,199900,199900,2
23042500,59900,59900,2
23042501,59900,59900,2
23042502,59900,59900,2
23042503,59900,59900,2
23042504,59900,59900,2
23042505,59900,59900,2
23042506,59900,59900,2
23042507,59900,59900,2
23042508,59900,59900,2
23042509,59900,59900,2
23042510,59900,59900,2
23042511,59900,59900,2
23042512,59900,59900,2
23042513,59900,59900,2
23042514,59900,59900,2
23042515,59900,59900,2
23042516,59900,59900,2
23042517,59900,59900,2
23042518,59900,59900,2
23042519,59900,59900,2
23042520,59900,59900,2
23042521,59900,59900,2
23042522,59900,59900,2
23042523,59900,59900,2
23043009,250000,250000,7
23043010,250000,250000,7
23043011,250000,250000,7
23043012,250000,250000,7
23043013,250000,250000,7
23043014,250000,250000,7
23043015,250000,250000,7
23043016,250000,250000,7
23043017,250000,250000,7
23043018,250000,250000,7
23043019,250000,250000,7
23043020,250000,250000,7
23043021,250000,250000,7
23043022,250000,250000,7
23043023,250000,250000,7
23050100,250000,250000,7
23050101,250000,250000,7
23050102,250000,250000,7
23050103,250000,250000,7
23050104,250000,250000,7
23050105,250000,250000,7
23050106,250000,250000,7
23050107,250000,250000,7
23050108,250000,250000,7
23050109,250000,250000,7
23050110,250000,250000,7
23050111,250000,250000,7
23050112,250000,250000,7
23050113,250000,250000,7
23050114,250000,250000,7
23050115,250000,250000,7
23050116,250000,250000,7
23050117,250000,250000,7
23050118,250000,250000,7
23050119,250000,250000,7
23050120,250000,250000,7
23050121,250000,250000,7
23050122,250000,250000,7
23050123,250000,250000,7
23050200,250000,250000,7
23050201,250000,250000,7
23050202,250000,250000,7
23050203,250000,250000,7
23050204,250000,250000,7
23050205,250000,250000,7
23050206,250000,250000,7
23050207,250000,250000,7
23050208,250000,250000,7
23050209,250000,250000,7
23050822,59900,59900,2
23050823,59900,59900,2
23050900,59900,59900,2
23050901,59900,59900,2
23050902,59900,59900,2
23050903,59900,59900,2
23050904,59900,59900,2
23050905,59900,59900,2
23050906,59900,59900,2
23050907,59900,59900,2
23050908,59900,59900,2
23050909,59900,59900,2
23050910,59900,59900,2
23050911,59900,59900,2
23050912,59900,59900,2
23050913,59900,59900,2
23050914,59900,59900,2
23050915,59900,59900,2
23050916,59900,59900,2
23050917,59900,279900,2
23050918,59900,279900,2
23050919,499900,499900,1
23050920,499900,499900,1
23050921,499900,499900,1
23050922,499900,499900,1
23050923,499900,499900,1
23051000,499900,499900,1
23051001,499900,499900,1
23051002,499900,499900,1
23051003,499900,499900,1
23051004,499900,499900,1
23051005,499900,499900,1
23051006,499900,499900,1
23051007,499900,499900,1
23051008,499900,499900,1
23051009,499900,499900,1
23051010,499900,499900,1
23051011,499900,499900,1
23051012,499900,499900,1
23051013,499900,499900,1
23051014,499900,499900,1
23051015,499900,499900,1
23051016,499900,499900,1
23051017,499900,499900,1
23051018,499900,499900,1
23051019,499900,499900,1
23051020,499900,499900,1
23051021,499900,499900,1
23051022,499900,499900,1
23051023,499900,499900,1
23051100,499900,499900,1
23051101,499900,499900,1
23051102,499900,499900,1
23051103,499900,499900,1
23051104,499900,499900,1
23051105,499900,499900,1
23051106,499900,499900,1
23051107,499900,499900,1
23051108,499900,499900,1
23051109,499900,499900,1
23051110,499900,499900,1
23051111,499900,499900,1
23051112,499900,499900,1
23051114,499900,499900,1
23051115,499900,499900,1
23051211,499900,499900,1
23051212,499900,499900,1
23051213,499900,499900,1
23051214,499900,499900,1
23051215,499900,499900,1
23051216,499900,499900,1
23051217,499900,499900,1
23051218,499900,499900,1
23051219,499900,499900,1
23051220,499900,499900,1
23051221,499900,499900,1
23051222,499900,499900,1
23051223,499900,499900,1
23051300,499900,499900,1
23051301,499900,499900,1
23051302,499900,499900,1
23051303,499900,499900,1
23051304,499900,499900,1
23051305,499900,499900,1
23051306,499900,499900,1
23051307,499900,499900,1
23051308,499900,499900,1
23051309,499900,499900,1
23051310,499900,499900,1
23051311,499900,499900,1
23051312,499900,499900,1
23051313,499900,499900,1
23051314,499900,499900,1
23051315,499900,499900,1
23051316,499900,499900,1
23051317,499900,499900,1
23051318,499900,499900,1
23051319,499900,499900,1
23051320,499900,499900,1
23051321,499900,499900,1
23051322,499900,499900,1
23051323,499900,499900,1
23051400,499900,499900,1
23051401,499900,499900,1
23051402,499900,499900,1
23051403,499900,499900,1
23051404,499900,499900,1
23051405,499900,499900,1
23051406,499900,499900,1
23051407,499900,499900,1
23051408,499900,499900,1
23051409,499900,499900,1
23051410,499900,499900,1
23051417,499900,499900,1
23051418,499900,499900,1
23051419,499900,499900,1
23051420,499900,499900,1
23051421,499900,499900,1
23051422,499900,499900,1
23051423,499900,499900,1
23051500,499900,499900,1
23051501,499900,499900,1
23051502,499900,499900,1
23051503,499900,499900,1
23051504,499900,499900,1
23051505,499900,499900,1
23051506,499900,499900,1
23051507,499900,499900,1
23051508,499900,499900,1
23051509,499900,499900,1
23051510,499900,499900,1
23051511,499900,499900,1
23051512,499900,499900,1
23051513,499900,499900,1
23051514,499900,499900,1
23051515,499900,499900,1
23051516,499900,499900,1
23051517,499900,499900,1
23051518,499900,499900,1
23051519,499900,499900,1
23051520,499900,499900,1
23051521,499900,499900,1
23051522,499900,499900,1
23051523,499900,499900,1
23051600,499900,499900,1
23051601,499900,499900,1
23051602,499900,499900,1
23051603,499900,499900,1
23051604,499900,499900,1
23051605,499900,499900,1
23051606,499900,499900,1
23051607,499900,499900,1
23051608,499900,499900,1
23051609,499900,499900,1
23051610,499900,499900,1
23051611,499900,499900,1
23051612,499900,499900,1
23051613,499900,499900,1
23051614,499900,499900,1
23051615,499900,499900,1
23051616,499900,499900,1
23051813,499900,499900,1
23051814,499900,499900,1
23051815,499900,499900,1
23051816,499900,499900,1
23051817,499900,499900,1
23051818,499900,499900,1
23051819,499900,499900,1
23051820,499900,499900,1
23051821,499900,499900,1
23051822,499900,499900,1
23051823,499900,499900,1
23051900,499900,499900,1
23051901,499900,499900,1
23051902,499900,499900,1
23051903,499900,499900,1
23051904,499900,499900,1
23051905,499900,499900,1
23051906,499900,499900,1
23051907,499900,499900,1
23051908,499900,499900,1
23051909,499900,499900,1
23051910,499900,499900,1
23051911,499900,499900,1
23051912,499900,499900,1
23051913,499900,499900,1
23051914,499900,499900,1
23051915,499900,499900,1
23051916,499900,499900,1
23051917,499900,499900,1
23051918,499900,499900,1
23051919,499900,499900,1
23051920,499900,499900,1
23051921,499900,499900,1
23051922,499900,499900,1
23051923,499900,499900,1
23052000,499900,499900,1
23052001,499900,499900,1
23052002,499900,499900,1
23052003,499900,499900,1
23052004,499900,499900,1
23052005,499900,499900,1
23052006,499900,499900,1
23052007,499900,499900,1
23052008,499900,499900,1
23052009,499900,499900,1
23052010,499900,499900,1
23052011,499900,499900,1
23052012,499900,499900,1
23052114,777700,777700,1
23052115,777700,777700,1
23052116,777700,777700,1
23052117,777700,777700,1
23052118,777700,777700,1
23052119,777700,777700,1
23052120,777700,777700,1
23052121,777700,777700,1
23052122,777700,777700,1
23052123,777700,777700,1
23052200,777700,777700,1
23052201,777700,777700,1
23052202,777700,777700,1
23052203,777700,777700,1
23052204,777700,777700,1
23052205,777700,777700,1
23052206,777700,777700,1
23052207,777700,777700,1
23052208,777700,777700,1
23052209,777700,777700,1
23052210,777700,777700,1
23052211,777700,777700,1
23052212,777700,777700,1
23052213,777700,777700,1
23052214,777700,777700,1
23052215,777700,777700,1
23052216,777700,777700,1
23052217,777700,777700,1
23052218,777700,777700,1
23052219,777700,777700,1
23052220,777700,777700,1
23052221,777700,777700,1
23052222,777700,777700,1
23052223,777700,777700,1
23052300,777700,777700,1
23052301,777700,777700,1
23052302,777700,777700,1
23052303,777700,777700,1
23052304,777700,777700,1
23052305,777700,777700,1
23052306,777700,777700,1
23052307,777700,777700,1
23052308,777700,777700,1
23052309,777700,777700,1
23052310,777700,777700,1
23052311,777700,777700,1
23052312,777700,777700,1
23052313,777700,777700,1
23052314,777700,777700,1
23052315,777700,777700,1
23052316,777700,777700,1
23052317,777700,777700,1
23052318,777700,777700,1
23052319,777700,777700,1
23052320,777700,777700,1
23052321,777700,777700,1
23052322,777700,777700,1
23052323,777700,777700,1
23052400,777700,777700,1
23052401,777700,777700,1
23052402,777700,777700,1
23052403,777700,777700,1
23052404,777700,777700,1
23052405,777700,777700,1
23052406,777700,777700,1
23052407,777700,777700,1
23052408,777700,777700,1
23052409,777700,777700,1
23052410,777700,777700,1
23052411,777700,777700,1
23052412,777700,777700,1
23052413,777700,777700,1
23052414,777700,777700,1
23052415,777700,777700,1
23052416,777700,777700,1
23052417,777700,777700,1
23052418,777700,777700,1
23052419,777700,777700,1
23052420,777700,777700,1
23052421,777700,777700,1
23052422,777700,777700,1
23052423,777700,777700,1
23052500,777700,777700,1
23052501,777700,777700,1
23052502,777700,777700,1
23052503,777700,777700,1
23052504,777700,777700,1
23052505,777700,777700,1
23052506,777700,777700,1
23052507,777700,777700,1
23052508,777700,777700,1
23052509,777700,777700,1
23052510,777700,777700,1
23052511,777700,777700,1
23052512,777700,777700,1
23052513,777700,777700,1
23052514,777700,777700,1
23052515,777700,777700,1
23052516,777700,777700,1
23052517,777700,777700,1
23052518,777700,777700,1
23052519,777700,777700,1
23052520,777700,777700,1
23052521,777700,777700,1
23052522,777700,777700,1
23052523,777700,777700,1
23052600,777700,777700,1
23052601,777700,777700,1
23052602,777700,777700,1
23052603,777700,777700,1
23052604,777700,777700,1
23052605,777700,777700,1
23052606,777700,777700,1
23052607,777700,777700,1
23052608,777700,777700,1
23052609,777700,777700,1
23052610,777700,777700,1
23052611,777700,777700,1
23052612,777700,777700,1
23052613,777700,777700,1
23052614,777700,777700,1
23052615,777700,777700,1
23052616,777700,777700,1
23052617,777700,777700,1
23052618,777700,777700,1
23052619,777700,777700,1
23052620,777700,777700,1
23052621,777700,777700,1
23052622,777700,777700,1
23052623,777700,777700,1
23052700,777700,777700,1
23052701,777700,777700,1
23052702,777700,777700,1
23052703,777700,777700,1
23052704,777700,777700,1
23052705,777700,777700,1
23052706,777700,777700,1
23052707,777700,777700,1
23052708,777700,777700,1
23052709,777700,777700,1
23052710,777700,777700,1
23052711,777700,777700,1
23052712,777700,777700,1
23052713,777700,777700,1
23052714,777700,777700,1
23052806,777700,777700,1
23052807,777700,777700,1
23052808,777700,777700,1
23052809,777700,777700,1
23052810,777700,777700,1
23052811,777700,777700,1
23052812,777700,777700,1
23052813,777700,777700,2
23052814,777700,777700,2
23052815,777700,777700,2
23052816,777700,777700,2
23052817,777700,777700,2
23052818,777700,777700,2
23052819,777700,777700,2
23052820,777700,777700,2
23052821,777700,777700,2
23052822,777700,777700,2
23052823,777700,777700,2
23052900,777700,777700,2
23052901,777700,777700,2
23052902,777700,777700,2
23052903,777700,777700,2
23052904,777700,777700,2
23052905,777700,777700,2
23052906,777700,777700,2
23052907,777700,777700,2
23052908,777700,777700,2
23052909,777700,777700,2
23052910,777700,777700,2
23052911,777700,777700,2
23052912,777700,777700,2
23052913,777700,777700,1
23052914,777700,777700,1
23052915,777700,777700,1
23052916,777700,777700,1
23052917,777700,777700,1
23052918,777700,777700,1
23052919,777700,777700,1
23052920,777700,777700,1
23052921,777700,777700,1
23052922,777700,777700,1
23052923,777700,777700,1
23053000,777700,777700,1
23053001,777700,777700,1
23053002,777700,777700,1
23053003,777700,777700,1
23053004,777700,777700,1
23053005,777700,777700,1
23053112,777700,777700,1
23053113,777700,777700,1
23053114,777700,777700,1
23053115,777700,777700,1
23053116,777700,777700,1
23053117,777700,777700,1
23053118,777700,777700,1
23053119,777700,777700,1
23053120,777700,777700,1
23053121,777700,777700,1
23053122,777700,777700,1
23053123,777700,777700,1
23060116,777700,777700,7
23060117,777700,777700,7
23060118,777700,777700,7
23060119,777700,777700,7
23060120,777700,777700,7
23060121,777700,777700,7
23060122,777700,777700,7
23060123,777700,777700,7
23060200,777700,777700,7
23060201,777700,777700,7
23060202,777700,777700,7
23060203,777700,777700,7
23060204,777700,777700,7
23060205,777700,777700,7
23060206,777700,777700,7
23060207,777700,777700,7
23060208,777700,777700,7
23060209,777700,777700,7
23060210,777700,777700,7
23060211,777700,777700,7
23060212,777700,777700,8
23060213,777700,777700,8
23060214,777700,777700,8
23060215,777700,777700,8
23060216,777700,777700,8
23060217,777700,777700,8
23060218,777700,777700,8
23060219,777700,777700,8
23060220,777700,777700,8
23060221,777700,777700,8
23060222,777700,777700,8
23060223,777700,777700,8
23060300,777700,777700,8
23060301,777700,777700,8
23060302,777700,777700,8
23060303,777700,777700,8
23060304,777700,777700,8
23060305,777700,777700,8
23060306,777700,777700,8
23060307,777700,777700,8
23060308,777700,777700,8
23060309,777700,777700,8
23060310,777700,777700,8
23060311,777700,777700,8
23060312,777700,777700,8
23060313,777700,777700,8
23060314,777700,777700,8
23060315,777700,777700,8
23060316,777700,777700,1
23060317,777700,777700,1
23060318,777700,777700,1
23060319,777700,777700,1
23060323,777700,777700,1
23060400,777700,777700,1
23060401,777700,777700,1
23060402,777700,777700,1
23060403,777700,777700,1
23060404,777700,777700,1
23060405,777700,777700,1
23060406,777700,777700,1
23060407,777700,777700,1
23060408,777700,777700,1
23060409,777700,777700,1
23060410,777700,777700,1
23060411,777700,777700,1
23060414,720000,720000,8
23060415,720000,720000,8
23060416,720000,720000,8
23060417,720000,720000,8
23060418,720000,720000,8
23060419,720000,720000,8
23060420,720000,720000,8
23060421,720000,720000,8
23060422,720000,720000,8
23060423,720000,720000,8
23060500,720000,720000,8
23060501,720000,720000,8
23060502,720000,720000,8
23060503,720000,720000,8
23060504,720000,720000,8
23060505,720000,720000,8
23060506,720000,720000,8
23060507,720000,720000,8
23060508,720000,720000,8
23060509,720000,720000,8
23060510,720000,720000,8
23060511,720000,720000,8
23060512,720000,720000,8
23060513,720000,720000,8
23060514,720000,720000,8
23060515,720000,720000,8
23060516,720000,720000,8
23060517,720000,720000,8
23060518,720000,720000,8
23060519,720000,720000,8
23060520,720000,720000,8
23060521,720000,720000,8
23060522,720000,720000,8
23060523,720000,720000,8
23060600,720000,720000,8
23060601,720000,720000,8
23060602,720000,720000,8
23060603,720000,720000,8
23060604,720000,720000,8
23060605,720000,720000,8
23060606,720000,720000,8
23060607,720000,720000,8
23060608,720000,720000,8
23060609,720000,720000,8
23060610,720000,720000,8
23060611,720000,720000,8
23060612,720000,720000,8
23060613,720000,720000,8
23060614,720000,720000,8
23060615,720000,720000,1
23060616,720000,720000,1
23060617,720000,720000,1
23060618,720000,720000,1
23060619,720000,720000,1
23060620,720000,720000,1
23060621,720000,720000,1
23060622,720000,720000,1
23060623,720000,720000,1
23060700,720000,720000,1
23060701,720000,720000,1
23060702,720000,720000,1
23060703,720000,720000,1
23060704,720000,720000,1
23060705,720000,720000,1
23060706,720000,720000,1
23060707,720000,720000,1
23060708,720000,720000,1
23060709,720000,720000,1
23060710,720000,720000,1
23060711,720000,720000,1
23060712,720000,720000,1
23060713,720000,720000,1
23060714,720000,720000,1
23060715,720000,720000,1
23060716,720000,720000,1
23060717,720000,720000,1
23060718,720000,720000,1
23060719,720000,720000,1
23060720,720000,720000,1
23060721,720000,720000,1
23060722,720000,720000,1
23060723,720000,720000,1
23060800,720000,720000,1
23060801,720000,720000,1
23060802,720000,720000,1
23060803,720000,720000,1
23060804,720000,720000,1
23060805,720000,720000,1
23060806,720000,720000,1
23060807,720000,720000,1
23060808,720000,720000,1
23060809,720000,720000,1
23060810,720000,720000,1
23060811,720000,720000,1
23060812,720000,720000,1
23060813,720000,720000,1
23060814,720000,720000,1
23060815,1111100,1111100,1
23060816,1111100,1111100,1
23060817,1111100,1111100,1
23060818,1111100,1111100,1
23060819,1111100,1111100,1
23060820,1111100,1111100,1
23060821,1111100,1111100,1
23060822,1111100,1111100,1
23060823,1111100,1111100,1
23060900,1111100,1111100,1
23060901,1111100,1111100,1
23060902,1111100,1111100,1
23060903,1111100,1111100,1
23060904,1111100,1111100,1
23060905,1111100,1111100,1
23060906,1111100,1111100,1
23060907,1111100,1111100,1
23060908,1111100,1111100,1
23060909,1111100,1111100,1
23060910,1111100,1111100,1
23060911,1111100,1111100,1
23060912,1111100,1111100,1
23060913,1111100,1111100,1
23060914,1111100,1111100,1
23060915,1111100,1111100,1
23060916,1111100,1111100,1
23060917,1111100,1111100,1
23060918,1111100,1111100,1
23060919,1111100,1111100,1
23060920,1111100,1111100,1
23060921,1111100,1111100,1
23060922,1111100,1111100,1
23060923,1111100,1111100,1
23061000,1111100,1111100,1
23061001,1111100,1111100,1
23061002,1111100,1111100,1
23061003,1111100,1111100,1
23061004,1111100,1111100,1
23061005,1111100,1111100,1
23061006,1111100,1111100,1
23061007,1111100,1111100,1
23061008,1111100,1111100,1
23061009,1111100,1111100,1
23061010,1111100,1111100,1
23061011,1111100,1111100,1
23061012,1111100,1111100,1
23061013,1111100,1111100,1
23061014,1111100,1111100,1
23061015,1111100,1111100,1
23061016,1111100,1111100,1
23061017,1000000,1000000,8
23061018,1000000,1000000,8
23061019,1000000,1000000,8
23061020,1000000,1000000,8
23061021,1000000,1000000,8
23061022,1000000,1000000,8
23061023,1000000,1000000,8
23061100,1000000,1000000,8
23061101,1000000,1000000,8
23061102,1000000,1000000,8
23061103,1000000,1000000,8
23061104,1000000,1000000,8
23061105,1000000,1000000,8
23061106,1000000,1000000,8
23061107,1000000,1000000,8
23061108,1000000,1000000,8
23061109,1000000,1000000,8
23061110,1000000,1000000,8
23061111,1000000,1000000,8
23061112,1000000,1000000,8
23061113,1000000,1000000,8
23061114,1000000,1000000,8
23061115,1000000,1000000,8
23061116,1000000,1000000,8
23061117,1000000,1000000,8
23061118,1000000,1000000,8
23061119,1000000,1000000,8
23061120,1000000,1000000,8
23061121,1000000,1000000,8
23061122,1000000,1000000,8
23061123,1000000,1000000,8
23061200,1000000,1000000,8
23061201,1000000,1000000,8
23061202,1000000,1000000,8
23061203,1000000,1000000,8
23061204,1000000,1000000,8
23061205,1000000,1000000,8
23061206,1000000,1000000,8
23061207,1000000,1000000,8
23061208,1000000,1000000,8
23061209,1000000,1000000,8
23061210,1000000,1000000,8
23061211,1000000,1000000,8
23061212,1000000,1000000,8
23061213,1000000,1000000,8
23061214,1000000,1000000,8
23061215,1000000,1000000,7
23061216,1000000,1000000,7
23061508,1000000,1000000,7
23061509,1000000,1000000,7
23061510,1000000,1000000,7
23061511,1000000,1000000,7
23061512,1000000,1000000,7
23061513,1000000,1000000,7
23061514,1000000,1000000,7
23061515,1000000,1000000,7
23061516,1000000,1000000,7
23061517,1000000,1000000,7
23061518,1000000,1000000,7
23061519,1000000,1000000,7
23061520,1000000,1000000,7
23061521,1000000,1000000,7
23061522,1000000,1000000,7
23061523,1000000,1000000,7
23061600,1000000,1000000,7
23061601,1000000,1000000,7
23061602,1000000,1000000,7
23061603,1000000,1000000,7
23061604,1000000,1000000,7
23061605,1000000,1000000,7
23061606,1000000,1000000,7
23061607,1000000,1000000,7
23061608,1000000,1000000,7
23061609,1000000,1000000,7
