timestamp,min_price,median,quantity
22120411,16,16,112
22120412,16,16,113
22120413,16,16,113
22120414,16,16,110
22120415,16,16,110
22120416,16,16,91
22120417,16,16,91
22120418,16,16,91
22120419,16,16,91
22120420,16,2516,66
22120421,16,2516,46
22120422,16,2516,46
22120423,16,2516,46
22120500,16,16,71
22120501,16,16,71
22120502,16,16,64
22120503,16,16,64
22120504,16,16,60
22120505,16,16,60
22120506,16,16,60
22120507,16,16,60
22120508,16,16,60
22120509,16,16,85
22120510,16,16,85
22120511,16,16,110
22120512,16,16,110
22120513,16,16,110
22120514,16,16,110
22120515,16,16,110
22120516,16,16,110
22120517,16,16,110
22120518,16,16,110
22120519,16,16,100
22120520,16,16,100
22120522,16,16,100
22120523,16,16,103
22120600,16,16,103
22120601,16,16,103
22120602,16,16,103
22120603,16,16,103
22120604,16,16,141
22120605,16,16,141
22120606,16,16,141
22120607,16,16,116
22120608,16,16,116
22120609,16,16,116
22120610,16,16,116
22120611,16,16,91
22120612,16,16,116
22120613,16,16,116
22120614,16,16,116
22120615,16,16,116
22120616,16,16,116
22120617,16,16,116
22120618,16,16,116
22120619,16,16,116
22120620,16,16,116
22120621,16,16,116
22120622,16,16,116
22120623,16,16,136
22120700,16,16,111
22120701,16,16,111
22120702,16,16,111
22120703,16,16,111
22120704,16,16,73
22120705,16,16,73
22120706,16,16,73
22120707,16,16,73
22120708,16,16,73
22120709,16,16,48
22120710,16,16,48
22120711,16,16,48
22120712,16,2070642,23
22120713,16,2070642,23
22120714,16,2070642,23
22120715,14,2070642,35
22120716,14,2070642,35
22120717,14,2070642,35
22120718,14,2070642,35
22120719,14,2070642,35
22120720,14,2070642,35
22120721,14,2070642,35
22120722,14,2070642,35
22120723,14,2070642,35
22120800,14,2070642,35
22120801,14,2070642,35
22120802,14,2070642,35
22120803,14,2070642,35
22120804,14,2514,60
22120805,14,2514,60
22120806,14,2514,60
22120807,14,2514,60
22120808,14,2514,60
22120809,14,2514,60
22120810,14,2514,60
22120811,14,2514,60
22120812,14,2514,60
22120813,14,2514,60
22120814,14,2514,60
22120815,2514,2514,85
22120816,2514,2514,85
22120817,2500,2514,110
22120818,2500,2514,125
22120819,2500,2514,125
22120820,2500,2514,125
22120821,2500,2514,129
22120822,2500,2514,129
22120823,2500,2514,109
22120900,2500,2514,109
22120901,2500,2514,129
22120902,2500,2514,129
22120903,2500,2514,129
22120904,2500,2514,129
22120905,2500,2514,129
22120906,2500,2514,129
22120907,2500,2500,154
22120908,2500,2500,154
22120909,2500,2500,179
22120910,2500,2500,179
22120911,2500,2500,179
22120912,2500,2500,184
22120913,2000,2500,239
22120914,2000,2500,239
22120915,2000,2500,239
22120916,2000,2500,239
22120917,1819,2500,242
22120918,1819,2500,227
22120919,1819,2500,227
22120920,1819,2500,252
22120921,1819,2500,248
22120922,897,2500,249
22120923,897,2500,249
22121000,897,2500,249
22121001,897,2500,249
22121002,897,2500,249
22121003,897,2500,249
22121004,897,2500,224
22121005,897,2500,249
22121006,897,2500,269
22121007,897,2500,269
22121008,897,2500,269
22121009,200,2000,249
22121010,200,2000,249
22121011,200,2000,249
22121012,200,2000,244
22121013,200,2000,244
22121014,200,2000,251
