timestamp,min_price,median,quantity
22120411,700,700,58
22120412,700,700,60
22120413,700,700,70
22120414,700,700,70
22120415,700,700,70
22120416,700,700,70
22120417,700,700,81
22120418,700,700,81
22120419,700,700,81
22120420,700,700,81
22120421,700,700,73
22120422,700,700,73
22120423,700,700,73
22120500,700,700,73
22120501,700,700,84
22120502,700,700,84
22120503,700,700,84
22120504,700,700,84
22120505,700,700,84
22120506,700,700,84
22120507,700,700,84
22120508,700,700,88
22120509,700,700,88
22120510,700,700,88
22120511,700,700,39
22120512,700,700,37
22120513,700,700,27
22120514,700,700,27
22120515,700,700,27
22120516,600,700,35
22120517,500,700,45
22120518,500,700,45
22120519,500,700,45
22120520,500,700,45
22120522,500,700,45
22120523,500,700,45
22120600,500,700,45
22120601,500,600,33
22120602,500,600,33
22120603,500,600,33
22120604,500,600,33
22120605,500,600,33
22120606,500,600,33
22120607,500,600,33
22120608,500,600,33
22120609,500,600,33
22120610,500,600,33
22120611,500,600,33
22120612,500,600,33
22120613,500,600,33
22120614,500,500,53
22120615,500,500,58
22120616,500,500,40
22120617,500,500,29
22120618,500,500,29
22120619,500,500,29
22120620,500,500,29
22120621,500,500,29
22120622,500,500,29
22120623,500,500,29
22120700,500,500,29
22120701,500,500,29
22120702,500,500,29
22120703,500,500,29
22120704,500,500,29
22120705,500,500,40
22120706,500,500,40
22120707,500,500,40
22120708,500,500,36
22120709,500,500,36
22120710,500,500,36
22120711,500,500,36
22120712,500,500,36
22120713,500,500,36
22120714,500,500,16
22120715,500,500,11
22120716,500,500,11
22120717,500,500,11
22120721,1258,1258,8
22120722,1258,1258,8
22120723,1258,1258,8
22120800,1258,1258,8
22120801,1258,1258,8
22120802,1258,1258,8
22120803,1258,1258,8
22120804,1258,1258,8
22120805,1258,1258,8
22120806,1258,1258,8
22120807,1258,1258,8
22120808,1258,1258,8
22120809,1258,1258,8
22120810,1258,1258,8
22120811,1158,1258,12
22120812,1158,1258,12
22120813,1158,1258,12
22120814,1158,1258,12
22120815,1158,1258,12
22120816,1158,1258,12
22120817,1158,1258,12
22120818,1158,1258,12
22120819,1158,1258,12
22120820,1158,1158,20
22120821,1158,1158,29
22120822,1158,1158,29
22120823,1158,1158,49
22120900,1158,1158,49
22120901,1158,1158,49
22120902,1158,1158,49
22120903,1158,1158,49
22120904,1158,1158,49
22120905,1158,1158,49
22120906,1158,1158,49
22120907,1158,1158,49
22120908,1158,1158,49
22120909,1158,1158,44
22120910,1158,1158,44
22120911,1158,1158,44
22120912,1158,1158,44
22120913,1158,1158,44
22120914,1158,1158,44
22120915,1158,1158,101
22120916,1158,1158,101
22120917,1158,1158,101
22120918,1158,1158,101
22120919,1158,1158,110
22120920,1158,1158,102
22120921,1158,1158,94
22120922,1158,1158,94
22120923,1158,1158,74
22121000,1158,1158,74
22121001,1158,1158,74
22121002,1158,1158,74
22121003,1158,1158,74
22121004,1158,1158,97
22121005,1158,1158,97
22121006,1158,1158,97
22121007,1158,1158,88
22121008,1158,1158,88
22121009,1158,1158,93
22121010,1158,1158,93
22121011,1158,1158,89
22121012,1158,1158,89
22121013,1158,1158,99
22121014,1058,1158,103
22121015,1058,1158,103
22121016,1058,1158,103
22121017,1058,1158,103
22121018,1058,1158,103
22121019,1058,1158,103
22121020,1058,1158,103
22121021,1058,1158,94
22121022,1058,1158,94
22121023,1058,1158,94
22121100,1058,1158,94
22121101,1058,1158,94
